0 1 0 0 0 1.1 0 0.005 0 0 1.1 1 1 1.1 -nan 0.21 0.21 0 0 0
0.0100002 1.00001 0.0110003 0 0.00199935 1.10001 0 0.005 0 0 1.1 1.00007 1.00007 1.1 -nan 0.210487 0.210073 -0.0131988 0 0.0109997
0.0200019 1.00004 0.0220023 0 0.00399479 1.10004 0 0.005 0 0 1.1 1.00028 1.00028 1.1 -nan 0.21194 0.21029 -0.0263904 0 0.0219979
0.0300063 1.00009 0.0330079 0 0.00598243 1.1001 0 0.005 0 0 1.1 1.00063 1.00063 1.1 -nan 0.214337 0.210653 -0.0395677 0 0.032993
0.040015 1.00016 0.0440188 0 0.00795839 1.10017 0 0.005 0 0 1.1 1.00113 1.00113 1.1 -nan 0.217642 0.211159 -0.0527235 0 0.0439834
0.0500293 1.00025 0.0550368 0 0.00991884 1.10027 0 0.005 0 0 1.1 1.00176 1.00176 1.1 -nan 0.22181 0.211809 -0.0658507 0 0.0549676
0.0600506 1.00036 0.0660635 0 0.01186 1.10039 0 0.005 0 0 1.1 1.00254 1.00254 1.1 -nan 0.226785 0.212602 -0.0789423 0 0.0659441
0.0700804 1.00049 0.0771009 0 0.013778 1.10053 0 0.005 0 0 1.1 1.00345 1.00345 1.1 -nan 0.232507 0.213535 -0.0919914 0 0.0769113
0.0801201 1.00063 0.0881505 0 0.0156693 1.10068 0 0.005 0 0 1.1 1.00451 1.00451 1.1 -nan 0.238914 0.214609 -0.104991 0 0.0878678
0.090171 1.0008 0.0992143 0 0.0175303 1.10086 0 0.005 0 0 1.1 1.00571 1.00571 1.1 -nan 0.245941 0.21582 -0.117935 0 0.0988119
0.100235 1.00099 0.110294 0 0.0193573 1.10105 0 0.005 0 0 1.1 1.00705 1.00705 1.1 -nan 0.253525 0.217168 -0.130815 0 0.109742
0.110312 1.00119 0.121391 0 0.0211469 1.10125 0 0.005 0 0 1.1 1.00852 1.00852 1.1 -nan 0.261604 0.218651 -0.143626 0 0.120657
0.120405 1.00141 0.132507 0 0.0228959 1.10148 0 0.005 0 0 1.1 1.01014 1.01014 1.1 -nan 0.270122 0.220265 -0.156362 0 0.131556
0.130515 1.00165 0.143644 0 0.0246008 1.10171 0 0.005 0 0 1.1 1.0119 1.0119 1.1 -nan 0.279024 0.22201 -0.169016 0 0.142436
0.140644 1.00191 0.154804 0 0.0262587 1.10196 0 0.005 0 0 1.1 1.0138 1.0138 1.1 -nan 0.288261 0.223881 -0.181581 0 0.153296
0.150792 1.00219 0.165988 0 0.0278665 1.10222 0 0.005 0 0 1.1 1.01584 1.01584 1.1 -nan 0.297787 0.225878 -0.194053 0 0.164136
0.160961 1.00248 0.177198 0 0.0294213 1.10248 0 0.005 0 0 1.1 1.01802 1.01802 1.1 -nan 0.30756 0.227995 -0.206425 0 0.174953
0.171152 1.00279 0.188435 0 0.0309203 1.10276 0 0.005 0 0 1.1 1.02034 1.02034 1.1 -nan 0.317542 0.230232 -0.218692 0 0.185746
0.181368 1.00311 0.199702 0 0.0323609 1.10303 0 0.005 0 0 1.1 1.02279 1.02279 1.1 -nan 0.327698 0.232584 -0.230848 0 0.196513
0.191608 1.00345 0.210999 0 0.0337407 1.10332 0 0.005 0 0 1.1 1.02539 1.02539 1.1 -nan 0.337998 0.235048 -0.242889 0 0.207255
0.201876 1.0038 0.222328 0 0.0350573 1.1036 0 0.005 0 0 1.1 1.02813 1.02813 1.1 -nan 0.348413 0.237622 -0.254809 0 0.217968
0.212171 1.00417 0.233692 0 0.0363086 1.10388 0 0.005 0 0 1.1 1.031 1.031 1.1 -nan 0.358918 0.2403 -0.266604 0 0.228652
0.222496 1.00455 0.245091 0 0.0374924 1.10417 0 0.005 0 0 1.1 1.03402 1.03402 1.1 -nan 0.369489 0.243081 -0.27827 0 0.239306
0.232851 1.00494 0.256526 0 0.038607 1.10444 0 0.005 0 0 1.1 1.03717 1.03717 1.1 -nan 0.380106 0.245959 -0.289801 0 0.249928
0.243239 1.00535 0.268001 0 0.0396505 1.10472 0 0.005 0 0 1.1 1.04046 1.04046 1.1 -nan 0.39075 0.248932 -0.301195 0 0.260517
0.253661 1.00577 0.279515 0 0.0406215 1.10498 0 0.005 0 0 1.1 1.04389 1.04389 1.1 -nan 0.401404 0.251995 -0.312448 0 0.271071
0.264117 1.0062 0.29107 0 0.0415186 1.10524 0 0.005 0 0 1.1 1.04745 1.04745 1.1 -nan 0.412052 0.255145 -0.323555 0 0.281591
0.27461 1.00664 0.302668 0 0.0423405 1.10548 0 0.005 0 0 1.1 1.05115 1.05115 1.1 -nan 0.42268 0.258377 -0.334514 0 0.292074
0.28514 1.00709 0.314311 0 0.0430861 1.10571 0 0.005 0 0 1.1 1.055 1.055 1.1 -nan 0.433275 0.261688 -0.345321 0 0.30252
0.29571 1.00755 0.325999 0 0.0437544 1.10592 0 0.005 0 0 1.1 1.05897 1.05897 1.1 -nan 0.443826 0.265074 -0.355974 0 0.312926
0.30632 1.00801 0.337734 0 0.0443449 1.10611 0 0.005 0 0 1.1 1.06309 1.06309 1.1 -nan 0.454323 0.26853 -0.366471 0 0.323294
0.316972 1.00849 0.349517 0 0.0448567 1.10629 0 0.005 0 0 1.1 1.06734 1.06734 1.1 -nan 0.464755 0.272053 -0.376808 0 0.33362
0.327667 1.00897 0.361349 0 0.0452895 1.10644 0 0.005 0 0 1.1 1.07173 1.07173 1.1 -nan 0.475114 0.275639 -0.386984 0 0.343905
0.338406 1.00946 0.373233 0 0.0456429 1.10657 0 0.005 0 0 1.1 1.07625 1.07625 1.1 -nan 0.485393 0.279283 -0.396998 0 0.354147
0.349192 1.00995 0.385168 0 0.0459168 1.10667 0 0.005 0 0 1.1 1.08091 1.08091 1.1 -nan 0.495583 0.282981 -0.406846 0 0.364346
0.360024 1.01045 0.397157 0 0.0461111 1.10675 0 0.005 0 0 1.1 1.0857 1.0857 1.1 -nan 0.505678 0.28673 -0.416529 0 0.3745
0.370906 1.01095 0.4092 0 0.046226 1.10679 0 0.005 0 0 1.1 1.09063 1.09063 1.1 -nan 0.515674 0.290526 -0.426045 0 0.384608
0.381837 1.01146 0.421298 0 0.0462616 1.10681 0 0.005 0 0 1.1 1.09569 1.09569 1.1 -nan 0.525563 0.294364 -0.435392 0 0.394671
0.392819 1.01197 0.433454 0 0.0462185 1.10679 0 0.005 0 0 1.1 1.10089 1.10089 1.1 -nan 0.535342 0.298241 -0.444571 0 0.404686
0.403855 1.01248 0.445667 0 0.046097 1.10674 0 0.005 0 0 1.1 1.10622 1.10622 1.1 -nan 0.545006 0.302153 -0.45358 0 0.414654
0.414944 1.01299 0.45794 0 0.0458979 1.10665 0 0.005 0 0 1.1 1.11169 1.11169 1.1 -nan 0.554551 0.306097 -0.462419 0 0.424573
0.426088 1.0135 0.470272 0 0.0456217 1.10652 0 0.005 0 0 1.1 1.11729 1.11729 1.1 -nan 0.563974 0.310067 -0.471089 0 0.434443
0.437289 1.01401 0.482665 0 0.0452695 1.10635 0 0.005 0 0 1.1 1.12302 1.12302 1.1 -nan 0.573272 0.314062 -0.479589 0 0.444263
0.448548 1.01451 0.495121 0 0.0448421 1.10615 0 0.005 0 0 1.1 1.12889 1.12889 1.1 -nan 0.582441 0.318077 -0.487919 0 0.454032
0.459867 1.01502 0.507639 0 0.0443406 1.1059 0 0.005 0 0 1.1 1.13488 1.13488 1.1 -nan 0.591481 0.322109 -0.49608 0 0.46375
0.471246 1.01552 0.520222 0 0.0437661 1.10561 0 0.005 0 0 1.1 1.14101 1.14101 1.1 -nan 0.600388 0.326155 -0.504073 0 0.473417
0.482687 1.01602 0.532869 0 0.0431199 1.10527 0 0.005 0 0 1.1 1.14727 1.14727 1.1 -nan 0.609162 0.330211 -0.511897 0 0.483031
0.494191 1.01651 0.545582 0 0.0424032 1.10489 0 0.005 0 0 1.1 1.15367 1.15367 1.1 -nan 0.617799 0.334274 -0.519555 0 0.492592
0.50576 1.01699 0.558362 0 0.0416175 1.10447 0 0.005 0 0 1.1 1.16019 1.16019 1.1 -nan 0.6263 0.33834 -0.527046 0 0.5021
0.517395 1.01747 0.57121 0 0.0407642 1.10399 0 0.005 0 0 1.1 1.16685 1.16685 1.1 -nan 0.634664 0.342408 -0.534373 0 0.511554
0.529097 1.01795 0.584126 0 0.0398449 1.10347 0 0.005 0 0 1.1 1.17363 1.17363 1.1 -nan 0.642889 0.346474 -0.541536 0 0.520953
0.540867 1.01841 0.597111 0 0.038861 1.1029 0 0.005 0 0 1.1 1.18055 1.18055 1.1 -nan 0.650975 0.350535 -0.548538 0 0.530298
0.552708 1.01886 0.610166 0 0.0378144 1.10228 0 0.005 0 0 1.1 1.1876 1.1876 1.1 -nan 0.658922 0.354588 -0.555378 0 0.539588
0.564619 1.01931 0.623292 0 0.0367065 1.10161 0 0.005 0 0 1.1 1.19477 1.19477 1.1 -nan 0.666729 0.358632 -0.56206 0 0.548822
0.576603 1.01974 0.636489 0 0.0355392 1.10089 0 0.005 0 0 1.1 1.20208 1.20208 1.1 -nan 0.674398 0.362663 -0.568584 0 0.558001
0.58866 1.02016 0.649758 0 0.0343142 1.10012 0 0.005 0 0 1.1 1.20951 1.20951 1.1 -nan 0.681927 0.366678 -0.574953 0 0.567123
0.600793 1.02057 0.6631 0 0.0330333 1.09929 0 0.005 0 0 1.1 1.21707 1.21707 1.1 -nan 0.689318 0.370677 -0.581169 0 0.576189
0.613001 1.02096 0.676516 0 0.0316984 1.09842 0 0.005 0 0 1.1 1.22476 1.22476 1.1 -nan 0.69657 0.374656 -0.587233 0 0.585199
0.625287 1.02135 0.690006 0 0.0303112 1.09749 0 0.005 0 0 1.1 1.23258 1.23258 1.1 -nan 0.703685 0.378613 -0.593148 0 0.594151
0.637652 1.02171 0.70357 0 0.0288737 1.09651 0 0.005 0 0 1.1 1.24053 1.24053 1.1 -nan 0.710663 0.382547 -0.598916 0 0.603047
0.650098 1.02206 0.71721 0 0.0273877 1.09547 0 0.005 0 0 1.1 1.2486 1.2486 1.1 -nan 0.717505 0.386455 -0.604538 0 0.611885
0.662624 1.0224 0.730926 0 0.0258551 1.09439 0 0.005 0 0 1.1 1.2568 1.2568 1.1 -nan 0.724213 0.390337 -0.610018 0 0.620666
0.675233 1.02271 0.744718 0 0.0242778 1.09325 0 0.005 0 0 1.1 1.26513 1.26513 1.1 -nan 0.730786 0.394189 -0.615357 0 0.629389
0.687926 1.02301 0.758587 0 0.0226577 1.09206 0 0.005 0 0 1.1 1.27358 1.27358 1.1 -nan 0.737227 0.398011 -0.620558 0 0.638055
0.700704 1.02329 0.772533 0 0.0209967 1.09082 0 0.005 0 0 1.1 1.28216 1.28216 1.1 -nan 0.743537 0.4018 -0.625623 0 0.646663
0.713569 1.02355 0.786558 0 0.0192966 1.08952 0 0.005 0 0 1.1 1.29086 1.29086 1.1 -nan 0.749717 0.405557 -0.630554 0 0.655213
0.726521 1.02379 0.800661 0 0.0175594 1.08818 0 0.005 0 0 1.1 1.29969 1.29969 1.1 -nan 0.755768 0.409278 -0.635355 0 0.663705
0.739562 1.024 0.814843 0 0.0157869 1.08678 0 0.005 0 0 1.1 1.30865 1.30865 1.1 -nan 0.761691 0.412964 -0.640027 0 0.672139
0.752694 1.0242 0.829104 0 0.013981 1.08533 0 0.005 0 0 1.1 1.31772 1.31772 1.1 -nan 0.76749 0.416612 -0.644573 0 0.680516
0.765916 1.02437 0.843445 0 0.0121435 1.08383 0 0.005 0 0 1.1 1.32693 1.32693 1.1 -nan 0.773164 0.420223 -0.648996 0 0.688834
0.779232 1.02452 0.857867 0 0.0102761 1.08228 0 0.005 0 0 1.1 1.33626 1.33626 1.1 -nan 0.778716 0.423794 -0.653297 0 0.697095
0.792641 1.02465 0.872368 0 0.00838082 1.08068 0 0.005 0 0 1.1 1.34571 1.34571 1.1 -nan 0.784147 0.427326 -0.657479 0 0.705298
0.806145 1.02475 0.886951 0 0.00645926 1.07903 0 0.005 0 0 1.1 1.35528 1.35528 1.1 -nan 0.789459 0.430816 -0.661546 0 0.713443
0.819746 1.02482 0.901615 0 0.0045132 1.07733 0 0.005 0 0 1.1 1.36498 1.36498 1.1 -nan 0.794654 0.434266 -0.665499 0 0.72153
0.833444 1.02487 0.916361 0 0.00254437 1.07558 0 0.005 0 0 1.1 1.3748 1.3748 1.1 -nan 0.799733 0.437673 -0.66934 0 0.72956
0.847241 1.02489 0.931188 0 0.000554435 1.07379 0 0.005 0 0 1.1 1.38474 1.38474 1.1 -nan 0.804699 0.441037 -0.673073 0 0.737532
0.861138 1.02488 0.946098 0 -0.00145495 1.07195 0 0.005 0 -0 1.1 1.39481 1.39481 1.1 -nan 0.809553 0.444358 -0.676699 0 0.745446
0.875137 1.02485 0.961091 0 -0.00348216 1.07006 0 0.005 0 -0 1.1 1.405 1.405 1.1 -nan 0.814297 0.447636 -0.680222 0 0.753304
0.889238 1.02479 0.976166 0 -0.00552563 1.06813 0 0.005 0 -0 1.1 1.4153 1.4153 1.1 -nan 0.818933 0.450869 -0.683643 0 0.761104
0.903442 1.02469 0.991324 0 -0.00758379 1.06616 0 0.005 0 -0 1.1 1.42574 1.42574 1.1 -nan 0.823462 0.454058 -0.686965 0 0.768848
0.917752 1.02457 1.00657 0 -0.00965515 1.06414 0 0.005 0 -0 1.1 1.43629 1.43629 1.1 -nan 0.827888 0.457203 -0.690191 0 0.776534
0.932167 1.02442 1.02189 0 -0.0117382 1.06207 0 0.005 0 -0 1.1 1.44696 1.44696 1.1 -nan 0.83221 0.460302 -0.693322 0 0.784165
0.94669 1.02423 1.0373 0 -0.0138316 1.05997 0 0.005 0 -0 1.1 1.45775 1.45775 1.1 -nan 0.836432 0.463357 -0.696361 0 0.791738
0.961322 1.02401 1.05279 0 -0.0159338 1.05782 0 0.005 0 -0 1.1 1.46866 1.46866 1.1 -nan 0.840555 0.466366 -0.69931 0 0.799256
0.976063 1.02376 1.06837 0 -0.0180435 1.05564 0 0.005 0 -0 1.1 1.4797 1.4797 1.1 -nan 0.844581 0.46933 -0.702172 0 0.806717
0.990915 1.02348 1.08403 0 -0.0201594 1.05341 0 0.005 0 -0 1.1 1.49085 1.49085 1.1 -nan 0.848512 0.47225 -0.704949 0 0.814123
1.00588 1.02316 1.09978 0 -0.0222803 1.05115 0 0.005 0 -0 1.1 1.50212 1.50212 1.1 -nan 0.852349 0.475123 -0.707642 0 0.821474
1.02096 1.02281 1.11561 0 -0.0244048 1.04885 0 0.005 0 -0 1.1 1.51351 1.51351 1.1 -nan 0.856096 0.477952 -0.710255 0 0.828769
1.03615 1.02242 1.13153 0 -0.0265317 1.04651 0 0.005 0 -0 1.1 1.52502 1.52502 1.1 -nan 0.859752 0.480736 -0.712788 0 0.836009
1.05146 1.022 1.14753 0 -0.02866 1.04414 0 0.005 0 -0 1.1 1.53665 1.53665 1.1 -nan 0.863321 0.483475 -0.715245 0 0.843194
1.06688 1.02154 1.16362 0 -0.0307884 1.04173 0 0.005 0 -0 1.1 1.5484 1.5484 1.1 -nan 0.866804 0.486169 -0.717628 0 0.850325
1.08242 1.02105 1.17979 0 -0.0329159 1.03929 0 0.005 0 -0 1.1 1.56027 1.56027 1.1 -nan 0.870203 0.488819 -0.719938 0 0.857402
1.09809 1.02051 1.19605 0 -0.0350414 1.03682 0 0.005 0 -0 1.1 1.57225 1.57225 1.1 -nan 0.87352 0.491424 -0.722177 0 0.864425
1.11387 1.01994 1.21239 0 -0.0371639 1.03431 0 0.005 0 -0 1.1 1.58435 1.58435 1.1 -nan 0.876756 0.493986 -0.724347 0 0.871394
1.12977 1.01934 1.22882 0 -0.0392825 1.03178 0 0.005 0 -0 1.1 1.59657 1.59657 1.1 -nan 0.879913 0.496504 -0.72645 0 0.87831
1.1458 1.01869 1.24534 0 -0.0413961 1.02921 0 0.005 0 -0 1.1 1.60891 1.60891 1.1 -nan 0.882993 0.498979 -0.728489 0 0.885173
1.16195 1.018 1.26194 0 -0.043504 1.02662 0 0.005 0 -0 1.1 1.62136 1.62136 1.1 -nan 0.885997 0.50141 -0.730464 0 0.891984
1.17822 1.01728 1.27862 0 -0.0456052 1.024 0 0.005 0 -0 1.1 1.63393 1.63393 1.1 -nan 0.888927 0.503799 -0.732378 0 0.898742
