rad: 202262 232.902 1 1 0.0269778
phi: 233813 241.645 1 1.51465e-05 0.0260018
rad: 404523 465.804 2 1 0.0269778
phi: 593513 696.912 2 4.70781e-05 0.0180316
rad: 606785 698.706 3 1 0.0269778
rad: 809047 931.608 4 1 0.0269778
phi: 814673 932.208 3 5.0191e-05 0.0202204
