1.06133 -0.143015 -0.116759 -0.0114453 0.132744 -1.29008 0.294325 -0.802792 -0.0491305 0.0405737 0.2 0.184979 0.209905 3.12512 0.775592 0.503188 0.590194 0.00387763
1.08049 -0.139746 -0.140833 -0.00574689 0.206574 -1.22298 0.299909 -0.802792 -0.0492655 0.040724 0.2 0.198484 0.209966 3.04656 0.792189 0.447256 0.653453 -0.0228846
1.10106 -0.13479 -0.165227 0.000445534 0.273371 -1.14869 0.301546 -0.802792 -0.0493116 0.0407671 0.2 0.213233 0.209985 2.94693 0.807412 0.390092 0.705321 -0.0475888
1.12315 -0.12807 -0.189722 0.00709222 0.332914 -1.06847 0.299483 -0.802792 -0.0492407 0.0407159 0.2 0.229012 0.209958 2.85754 0.821089 0.333339 0.747106 -0.0700261
1.14687 -0.119534 -0.21405 0.0141353 0.385162 -0.983456 0.293999 -0.802792 -0.0490291 0.0405872 0.2 0.245572 0.209884 2.77678 0.833177 0.278132 0.780193 -0.0901462
1.17227 -0.109158 -0.237895 0.0214981 0.430201 -0.894646 0.285383 -0.802792 -0.0486579 0.0404002 0.2 0.262624 0.209761 2.70308 0.843722 0.225183 0.805911 -0.10801
1.19938 -0.0969564 -0.260902 0.0290854 0.468199 -0.802896 0.273919 -0.802792 -0.0481135 0.0401759 0.2 0.279851 0.209592 2.63499 0.852818 0.174873 0.825471 -0.123752
1.22821 -0.0829872 -0.282688 0.0367845 0.499374 -0.708941 0.259882 -0.802792 -0.0473875 0.0399361 0.2 0.296905 0.209381 2.57115 0.860588 0.127341 0.839927 -0.137545
1.25873 -0.0673543 -0.302853 0.0444685 0.523966 -0.613401 0.243529 -0.802792 -0.0464766 0.0397027 0.2 0.313423 0.209132 2.51031 0.867162 0.0825498 0.850164 -0.149586
1.29085 -0.05021 -0.320996 0.0519985 0.542222 -0.516806 0.2251 -0.802792 -0.0453832 0.039497 0.2 0.329034 0.208853 2.45131 0.872667 0.0403463 0.856911 -0.160072
1.32448 -0.0317551 -0.336729 0.059229 0.554378 -0.419606 0.204815 -0.802792 -0.0441145 0.0393392 0.2 0.34337 0.208551 2.3931 0.87722 0.000502202 0.860749 -0.169195
1.35946 -0.0122351 -0.349694 0.0660121 0.560656 -0.322192 0.182878 -0.802792 -0.0426826 0.0392476 0.2 0.35608 0.208236 2.33474 0.880925 -0.0372555 0.862128 -0.177133
1.39562 0.00806497 -0.359575 0.0722036 0.561257 -0.224903 0.159474 -0.802792 -0.0411042 0.0392386 0.2 0.366841 0.207916 2.2754 0.883867 -0.073223 0.861386 -0.184047
1.43274 0.0288277 -0.366118 0.0776678 0.556354 -0.12804 0.134778 -0.802792 -0.0394002 0.0393254 0.2 0.375374 0.207603 2.21438 0.886114 -0.107705 0.858761 -0.190074
1.4706 0.0497129 -0.369138 0.0822836 0.546097 -0.0318809 0.108951 -0.802792 -0.0375947 0.0395185 0.2 0.381451 0.207304 2.15113 0.887719 -0.141008 0.854405 -0.19533
1.50894 0.0703686 -0.368529 0.0859488 0.530608 0.0633182 0.0821439 -0.802792 -0.0357145 0.0398248 0.2 0.384906 0.20703 2.08527 0.888716 -0.173428 0.848397 -0.199906
1.54749 0.0904422 -0.364271 0.0885849 0.509984 0.157309 0.0545019 -0.802792 -0.0337887 0.0402476 0.2 0.385643 0.206789 2.0166 0.889123 -0.205255 0.840743 -0.203866
1.58598 0.109593 -0.356433 0.0901398 0.484296 0.249844 0.0261653 -0.802792 -0.031847 0.0407868 0.2 0.383641 0.206586 1.94514 0.88894 -0.236764 0.831388 -0.207249
1.62413 0.127502 -0.345165 0.0905896 0.453591 0.340671 -0.00272749 -0.802792 -0.0299198 0.0414384 0.2 0.378949 0.206428 1.87106 0.888153 -0.268214 0.820213 -0.210066
1.66169 0.143884 -0.330701 0.0899396 0.417893 0.429527 -0.0320377 -0.802792 -0.0280366 0.0421949 0.2 0.371692 0.206316 1.7947 0.886729 -0.299849 0.807037 -0.212298
1.6984 0.158498 -0.313343 0.0882234 0.377208 0.516125 -0.061623 -0.802792 -0.0262252 0.0430457 0.2 0.362061 0.206254 1.7165 0.884621 -0.331887 0.791615 -0.213897
1.73404 0.171147 -0.29345 0.0855007 0.331524 0.600153 -0.0913344 -0.802792 -0.0245114 0.0439771 0.2 0.350306 0.20624 1.6369 0.881763 -0.364516 0.77363 -0.214784
1.76841 0.181691 -0.271428 0.0818543 0.280815 0.681262 -0.121014 -0.802792 -0.0229178 0.0449729 0.2 0.336726 0.206271 1.55626 0.878072 -0.397885 0.752689 -0.214846
1.80135 0.190043 -0.247708 0.0773858 0.225049 0.759059 -0.150488 -0.802792 -0.0214633 0.0460148 0.2 0.321658 0.206344 1.47481 0.873448 -0.432086 0.728316 -0.213937
1.83272 0.19617 -0.222733 0.0722112 0.164195 0.833096 -0.179569 -0.802792 -0.020163 0.0470828 0.2 0.305462 0.206454 1.39254 0.867774 -0.467134 0.699948 -0.211872
1.86243 0.20009 -0.196942 0.0664551 0.098231 0.902863 -0.208044 -0.802792 -0.0190271 0.0481557 0.2 0.288511 0.206594 1.30918 0.860918 -0.502937 0.666927 -0.208429
1.89043 0.201868 -0.170755 0.0602459 0.0271606 0.967773 -0.235676 -0.802792 -0.0180615 0.0492117 0.2 0.271178 0.206756 1.22418 0.852741 -0.539258 0.628504 -0.203348
1.91669 0.201603 -0.14456 0.0537106 -0.048969 1.02716 -0.262193 -0.802792 -0.0172667 0.0502289 0.2 0.253823 0.206933 1.13671 0.843099 -0.575665 0.583851 -0.19633
1.94122 0.199429 -0.118701 0.0469701 -0.130042 1.08027 -0.28729 -0.802792 -0.0166386 0.0511859 0.2 0.236787 0.207116 1.04567 0.831866 -0.611471 0.532087 -0.187047
1.96408 0.195496 -0.0934724 0.0401355 -0.215841 1.12624 -0.310619 -0.802792 -0.0161678 0.0520618 0.2 0.220378 0.207296 0.949742 0.818945 -0.645673 0.472336 -0.175149
1.98534 0.189967 -0.0691133 0.0333046 -0.306007 1.16414 -0.33179 -0.802792 -0.0158402 0.0528378 0.2 0.204874 0.207467 0.847379 0.80431 -0.676879 0.403803 -0.16029
2.00511 0.183007 -0.0458055 0.0265603 -0.399995 1.19297 -0.350375 -0.802792 -0.0156366 0.0534971 0.2 0.190513 0.207621 0.736903 0.788039 -0.703263 0.32591 -0.14216
2.0235 0.174771 -0.0236745 0.019969 -0.497017 1.21168 -0.365912 -0.802792 -0.0155332 0.0540259 0.2 0.177494 0.20775 0.616564 0.770376 -0.722553 0.238469 -0.120535
2.04067 0.165401 -0.00279347 0.0135803 -0.596001 1.21925 -0.377922 -0.802792 -0.015502 0.0544147 0.2 0.165981 0.207849 0.48467 0.751785 -0.732091 0.141889 -0.0953487
2.05677 0.155015 0.0168113 0.00742812 -0.695549 1.21477 -0.385938 -0.802792 -0.0155116 0.0546596 0.2 0.156101 0.207914 0.339786 0.733001 -0.728996 0.037401 -0.0667609
2.07196 0.143705 0.0351526 0.00153206 -0.793934 1.19753 -0.389542 -0.802792 -0.0155281 0.0547627 0.2 0.14795 0.207942 0.181013 0.715055 -0.71047 -0.0727625 -0.0352378
2.08642 0.131532 0.0522733 -0.00410051 -0.889141 1.16718 -0.388409 -0.802792 -0.0155173 0.054734 0.2 0.141598 0.207934 0.00834112 0.699221 -0.674216 -0.185312 -0.0015957
2.10034 0.118524 0.0682364 -0.00947148 -0.978961 1.12381 -0.38236 -0.802792 -0.0154467 0.0545913 0.2 0.137091 0.207891 0.176996 0.686883 -0.618931 -0.296047 0.0330055
2.11391 0.104681 0.0831152 -0.0145889 -1.06115 1.06803 -0.371402 -0.802792 -0.0152879 0.0543598 0.2 0.134459 0.207819 0.372316 0.679298 -0.544743 -0.40024 0.067145
2.1273 0.0899724 0.0969828 -0.0194635 -1.13359 1.00098 -0.355748 -0.802792 -0.0150188 0.0540711 0.2 0.133714 0.207724 0.57362 0.67731 -0.453438 -0.493237 0.0992991
2.14071 0.0743453 0.109903 -0.0241055 -1.19453 0.924293 -0.335808 -0.802792 -0.0146258 0.0537606 0.2 0.134859 0.207615 0.776127 0.681135 -0.348369 -0.571129 0.128045
2.15433 0.0577316 0.121923 -0.0285214 -1.24268 0.839908 -0.312159 -0.802792 -0.014104 0.0534644 0.2 0.137882 0.207503 0.975089 0.690297 -0.234031 -0.631313 0.15226
2.16835 0.0400563 0.133065 -0.0327113 -1.27727 0.749937 -0.285488 -0.802792 -0.0134571 0.0532169 0.2 0.142761 0.207396 1.16654 0.703762 -0.115402 -0.672782 0.171252
2.18294 0.0212476 0.143324 -0.0366667 -1.29812 0.656479 -0.256529 -0.802792 -0.012696 0.0530483 0.2 0.149458 0.207305 1.34769 0.720198 0.00274 -0.696079 0.184803
2.19829 0.00124746 0.152666 -0.0403696 -1.30546 0.561475 -0.226007 -0.802792 -0.011837 0.0529828 0.2 0.157919 0.207237 1.51699 0.738246 0.11637 -0.702974 0.193115
2.21457 -0.0199775 0.161026 -0.0437915 -1.29993 0.466625 -0.194593 -0.802792 -0.0109003 0.0530383 0.2 0.168066 0.2072 1.67385 0.756721 0.222513 -0.696005 0.196702
2.23195 -0.0424258 0.168311 -0.046894 -1.28238 0.373338 -0.162883 -0.802792 -0.00990763 0.0532257 0.2 0.179799 0.207198 1.81835 0.774711 0.3193 -0.678017 0.196257
2.25057 -0.0660525 0.174404 -0.0496296 -1.25384 0.282734 -0.131381 -0.802792 -0.0088814 0.0535496 0.2 0.192984 0.207235 1.95096 0.79159 0.405851 -0.651788 0.192538
2.27057 -0.0907616 0.179172 -0.0519439 -1.21536 0.195661 -0.1005 -0.802792 -0.00784351 0.0540088 0.2 0.207458 0.207313 2.07233 0.806987 0.482055 -0.619799 0.186278
2.29208 -0.116401 0.18247 -0.0537778 -1.16799 0.112739 -0.0705732 -0.802792 -0.00681466 0.054597 0.2 0.223017 0.20743 2.18318 0.820727 0.548337 -0.584112 0.178137
2.31519 -0.142759 0.184151 -0.0550704 -1.11274 0.0343992 -0.041858 -0.802792 -0.0058138 0.0553031 0.2 0.239425 0.207587 2.28426 0.832777 0.605452 -0.546347 0.168673
2.33997 -0.169566 0.184072 -0.0557623 -1.05054 -0.0390758 -0.0145536 -0.802792 -0.00485787 0.0561125 0.2 0.256407 0.207779 2.37629 0.843192 0.654317 -0.507712 0.158338
2.36646 -0.196496 0.182109 -0.0557996 -0.982236 -0.107514 0.0111895 -0.802792 -0.0039615 0.0570071 0.2 0.273657 0.208004 2.46001 0.852083 0.695899 -0.469062 0.147483
2.39468 -0.223176 0.178161 -0.0551368 -0.9086 -0.170822 0.0352587 -0.802792 -0.00313684 0.0579661 0.2 0.290841 0.208254 2.53612 0.859585 0.731137 -0.430961 0.136373
2.4246 -0.249189 0.172159 -0.0537405 -0.830308 -0.228962 0.0575697 -0.802792 -0.00239342 0.0589669 0.2 0.307607 0.208525 2.60535 0.865843 0.760902 -0.393749 0.125197
2.45616 -0.274093 0.164077 -0.0515927 -0.747967 -0.281934 0.0780596 -0.802792 -0.00173801 0.0599852 0.2 0.323589 0.208809 2.66838 0.870999 0.785971 -0.357595 0.114082
2.48926 -0.297431 0.153932 -0.0486929 -0.662114 -0.329756 0.0966807 -0.802792 -0.00117454 0.0609961 0.2 0.338425 0.209098 2.72593 0.875183 0.807021 -0.322539 0.103107
2.52378 -0.318749 0.141793 -0.0450599 -0.57323 -0.372455 0.113396 -0.802792 -0.000704075 0.0619744 0.2 0.351762 0.209383 2.7787 0.878513 0.82463 -0.288528 0.0923098
2.55954 -0.337612 0.127782 -0.0407331 -0.481748 -0.41006 0.128173 -0.802792 -0.000324766 0.0628959 0.2 0.363276 0.209657 2.82738 0.881088 0.839281 -0.255442 0.0816941
2.59635 -0.35362 0.11207 -0.0357719 -0.388057 -0.442594 0.140987 -0.802792 -3.19731e-05 0.0637375 0.2 0.372675 0.209911 2.87266 0.882993 0.851365 -0.223112 0.071239
2.63399 -0.366427 0.094878 -0.030255 -0.292519 -0.47007 0.151812 -0.802792 0.000181615 0.0644781 0.2 0.379718 0.210137 2.91521 0.884293 0.861195 -0.191333 0.0609019
2.67221 -0.375752 0.0764682 -0.0242782 -0.195468 -0.492486 0.160621 -0.802792 0.000325757 0.0650995 0.2 0.384222 0.210328 2.95572 0.885036 0.869002 -0.159875 0.0506235
2.71074 -0.381394 0.057139 -0.0179514 -0.0972231 -0.509827 0.167389 -0.802792 0.000412371 0.0655865 0.2 0.386068 0.21048 2.99486 0.885253 0.874949 -0.128489 0.0403317
2.74933 -0.383236 0.0372141 -0.0113951 0.00190702 -0.522057 0.172086 -0.802792 0.000455164 0.0659279 0.2 0.385207 0.210587 3.0333 0.884958 0.879126 -0.0969112 0.029945
2.7877 -0.381254 0.0170322 -0.00473609 0.101616 -0.529124 0.174681 -0.802792 0.000469216 0.0661166 0.2 0.381664 0.210646 3.07172 0.884148 0.881553 -0.0648673 0.0193758
2.82558 -0.375516 -0.00306437 0.00189695 0.201593 -0.530955 0.175138 -0.802792 0.000470507 0.0661497 0.2 0.375533 0.210656 3.1108 0.882802 0.882178 -0.0320761 0.00853376
2.86273 -0.366178 -0.0227409 0.00837822 0.301515 -0.527458 0.173421 -0.802792 0.000475418 0.0660289 0.2 0.366979 0.210618 3.13192 0.88088 0.880875 0.0017474 -0.00267081
2.89891 -0.353475 -0.0416815 0.014589 0.40104 -0.518521 0.169487 -0.802792 0.000500216 0.0657602 0.2 0.356222 0.210534 3.08936 0.878328 0.877436 0.0368865 -0.0143228
2.93392 -0.337713 -0.0595986 0.0204215 0.499798 -0.504016 0.163296 -0.802792 0.000560543 0.065354 0.2 0.343539 0.210408 3.04395 0.875071 0.871566 0.0736159 -0.0264982
2.96758 -0.319256 -0.0762413 0.0257824 0.597381 -0.483796 0.154805 -0.802792 0.000670924 0.0648243 0.2 0.329245 0.210244 2.99489 0.871017 0.862869 0.112192 -0.0392584
2.99974 -0.298507 -0.0914015 0.030595 0.693336 -0.457705 0.143971 -0.802792 0.000844297 0.064189 0.2 0.313683 0.21005 2.94136 0.866059 0.850839 0.152837 -0.0526439
3.0303 -0.275893 -0.104918 0.0348006 0.787149 -0.425579 0.130758 -0.802792 0.00109159 0.0634685 0.2 0.297213 0.209832 2.88248 0.860073 0.834851 0.195718 -0.0666661
3.05918 -0.251848 -0.116676 0.0383596 0.878239 -0.387258 0.115137 -0.802792 0.00142134 0.0626859 0.2 0.280201 0.209599 2.81732 0.852926 0.814145 0.240919 -0.081297
3.08635 -0.2268 -0.126612 0.0412507 0.965944 -0.342592 0.0970907 -0.802792 0.00183934 0.0618661 0.2 0.263003 0.209358 2.74492 0.844478 0.787823 0.288399 -0.0964558
3.11181 -0.201152 -0.134703 0.0434696 1.04951 -0.291465 0.0766247 -0.802792 0.00234831 0.0610348 0.2 0.24596 0.209119 2.66425 0.834594 0.754852 0.337939 -0.111993
3.13558 -0.175271 -0.140967 0.0450272 1.12807 -0.233809 0.0537722 -0.802792 0.00294767 0.0602186 0.2 0.229388 0.20889 2.57426 0.82316 0.71408 0.389078 -0.127673
3.15773 -0.149479 -0.145455 0.045947 1.20067 -0.169637 0.028607 -0.802792 0.00363327 0.0594432 0.2 0.21357 0.208678 2.4739 0.810104 0.664279 0.441033 -0.14315
3.17834 -0.124048 -0.148244 0.0462618 1.26622 -0.0990758 0.00125618 -0.802792 0.00439721 0.0587336 0.2 0.198757 0.208492 2.36209 0.795432 0.604228 0.492618 -0.157951
3.19753 -0.0991887 -0.149428 0.0460107 1.32356 -0.0224089 -0.0280847 -0.802792 0.00522769 0.0581124 0.2 0.18516 0.208337 2.23787 0.779269 0.532843 0.542163 -0.171459
3.21543 -0.0750588 -0.149109 0.0452355 1.37144 0.0598801 -0.0591364 -0.802792 0.00610905 0.0575993 0.2 0.172955 0.208219 2.10037 0.761911 0.44936 0.587474 -0.182916
3.23219 -0.0517577 -0.147389 0.0439779 1.40859 0.147059 -0.0915215 -0.802792 0.00702192 0.05721 0.2 0.162285 0.20814 1.94903 0.743878 0.353578 0.62585 -0.191438
3.24795 -0.0293344 -0.144364 0.0422761 1.43377 0.23811 -0.124754 -0.802792 0.00794365 0.0569547 0.2 0.15326 0.208103 1.78371 0.725956 0.24613 0.654207 -0.196077
3.2629 -0.00779267 -0.140112 0.0401626 1.44587 0.331699 -0.158238 -0.802792 0.0088492 0.056837 0.2 0.145963 0.208108 1.60495 0.709202 0.128722 0.669341 -0.195912
3.27721 0.0128996 -0.134695 0.0376626 1.44403 0.426189 -0.191276 -0.802792 0.00971237 0.0568532 0.2 0.140455 0.20815 1.41426 0.694875 0.00427095 0.668327 -0.19019
3.29106 0.0328008 -0.128146 0.0347927 1.4277 0.519675 -0.223093 -0.802792 0.0105076 0.0569912 0.2 0.136776 0.208227 1.21432 0.684282 -0.123164 0.649016 -0.17847
3.30463 0.0519848 -0.120476 0.0315604 1.39684 0.610075 -0.252882 -0.802792 0.011212 0.0572307 0.2 0.134955 0.208329 1.00903 0.678543 -0.248712 0.610508 -0.160756
3.31811 0.0705298 -0.11167 0.0279655 1.35188 0.69526 -0.279853 -0.802792 0.0118077 0.057544 0.2 0.135006 0.208448 0.803236 0.678329 -0.367264 0.553465 -0.13756
3.33169 0.0885076 -0.101688 0.0240011 1.29381 0.773212 -0.303301 -0.802792 0.012284 0.0578973 0.2 0.136931 0.208574 0.602025 0.68369 -0.474164 0.480134 -0.109869
3.34556 0.105974 -0.0904756 0.019656 1.2241 0.842182 -0.322656 -0.802792 0.0126385 0.0582539 0.2 0.140722 0.208694 0.40998 0.694037 -0.56584 0.394042 -0.0790155
3.3599 0.122959 -0.0779662 0.0149176 1.14456 0.900816 -0.337529 -0.802792 0.0128778 0.0585762 0.2 0.146356 0.208799 0.230512 0.708301 -0.6402 0.299457 -0.0464837
3.37488 0.139463 -0.0640912 0.00977549 1.05721 0.948227 -0.347723 -0.802792 0.0130166 0.0588292 0.2 0.153796 0.208879 0.065586 0.725183 -0.696704 0.200762 -0.0137096
3.3907 0.155451 -0.0487891 0.0042244 0.96409 0.983997 -0.353229 -0.802792 0.0130769 0.0589823 0.2 0.162982 0.208926 0.0841925 0.743398 -0.736157 0.101915 0.0180772
3.40753 0.170848 -0.0320152 -0.00173192 0.867154 1.00813 -0.354191 -0.802792 0.0130855 0.0590111 0.2 0.173831 0.208934 0.219278 0.76185 -0.760315 0.00610882 0.047943
3.42551 0.185545 -0.0137511 -0.00807783 0.768129 1.02098 -0.350872 -0.802792 0.0130722 0.0588977 0.2 0.186229 0.208901 0.340828 0.779707 -0.771465 -0.0843729 0.0752705
3.44481 0.199393 0.00598629 -0.0147831 0.668493 1.02311 -0.343611 -0.802792 0.0130678 0.0586312 0.2 0.20003 0.208826 0.4504 0.796408 -0.772047 -0.168116 0.0997291
3.46554 0.212215 0.027137 -0.0218008 0.569451 1.01526 -0.332783 -0.802792 0.0131028 0.058207 0.2 0.215051 0.20871 0.549725 0.811626 -0.76439 -0.244439 0.121219
3.48783 0.223805 0.0495919 -0.0290664 0.471954 0.998214 -0.318778 -0.802792 0.0132057 0.057626 0.2 0.231069 0.208555 0.640565 0.825214 -0.750551 -0.31322 0.139806
3.51176 0.233941 0.0731885 -0.0364969 0.376733 0.972776 -0.301973 -0.802792 0.0134024 0.0568944 0.2 0.247825 0.208366 0.724626 0.837153 -0.732243 -0.374717 0.155666
3.5374 0.242394 0.0977092 -0.0439924 0.284334 0.939719 -0.282726 -0.802792 0.0137155 0.0560226 0.2 0.265023 0.208151 0.803509 0.847503 -0.710831 -0.429427 0.169035
