0 0.25 0 0 2.41661 0.4 0 -1 0 0 0.1 0.25 0.1 -nan 0.989949 -0.96 -0.241661 0
0.028064 0.312438 0.0111592 0 2.05967 0.393628 0 -1 0 0 0.1 0.312637 0.1 -nan 0.989949 -0.96 -0.241661 0
0.0625878 0.378225 0.0245056 0 1.77005 0.379076 0 -1 0 0 0.1 0.379018 0.1 -nan 0.989949 -0.96 -0.241661 0
0.103881 0.446049 0.0397736 0 1.52845 0.36048 0 -1 0 0 0.1 0.447819 0.1 -nan 0.989949 -0.96 -0.241661 0
0.152117 0.514557 0.0566593 0 1.3221 0.339922 0 -1 0 0 0.1 0.517667 0.1 -nan 0.989949 -0.96 -0.241661 0
0.207333 0.582382 0.0748262 0 1.14226 0.318469 0 -1 0 0 0.1 0.58717 0.1 -nan 0.989949 -0.96 -0.241661 0
0.269425 0.648172 0.0939121 0 0.982705 0.296662 0 -1 0 0 0.1 0.65494 0.1 -nan 0.989949 -0.96 -0.241661 0
0.338152 0.710611 0.113536 0 0.838891 0.274756 0 -1 0 0 0.1 0.719624 0.1 -nan 0.989949 -0.96 -0.241661 0
0.413141 0.768454 0.133308 0 0.707388 0.252845 0 -1 0 0 0.1 0.779931 0.1 -nan 0.989949 -0.96 -0.241661 0
0.493894 0.820546 0.152831 0 0.585546 0.230931 0 -1 0 0 0.1 0.834657 0.1 -nan 0.989949 -0.96 -0.241661 0
0.579798 0.865845 0.171717 0 0.471266 0.208957 0 -1 0 0 0.1 0.882708 0.1 -nan 0.989949 -0.96 -0.241661 0
0.670137 0.903446 0.189589 0 0.362838 0.186829 0 -1 0 0 0.1 0.923124 0.1 -nan 0.989949 -0.96 -0.241661 0
0.764105 0.932597 0.206089 0 0.258831 0.164425 0 -1 0 0 0.1 0.955096 0.1 -nan 0.989949 -0.96 -0.241661 0
0.860826 0.952715 0.220888 0 0.158013 0.141599 0 -1 0 0 0.1 0.977986 0.1 -nan 0.989949 -0.96 -0.241661 0
0.959366 0.963397 0.23369 0 0.0592835 0.11818 0 -1 0 0 0.1 0.991335 0.1 -nan 0.989949 -0.96 -0.241661 0
1.05876 0.964429 0.24424 0 -0.0383693 0.0939713 0 -1 0 -0 0.1 0.994875 0.1 -nan 0.989949 -0.96 -0.241661 0
1.15801 0.955788 0.252326 0 -0.135916 0.0687442 0 -1 0 -0 0.1 0.988534 0.1 -nan 0.989949 -0.96 -0.241661 0
1.25615 0.937645 0.257786 0 -0.234324 0.0422277 0 -1 0 -0 0.1 0.972436 0.1 -nan 0.989949 -0.96 -0.241661 0
1.35221 0.910361 0.260512 0 -0.334591 0.0140988 0 -1 0 -0 0.1 0.946902 0.1 -nan 0.989949 -0.96 -0.241661 0
1.44526 0.87448 0.260448 0 -0.437796 -0.0160356 0 -1 0 -0 0.1 0.912441 0.1 -nan 0.989949 -0.96 -0.241661 0
1.53446 0.830718 0.257595 0 -0.545134 -0.0486611 0 -1 0 -0 0.1 0.869739 0.1 -nan 0.989949 -0.96 -0.241661 0
1.61901 0.779946 0.252009 0 -0.657988 -0.0843892 0 -1 0 -0 0.1 0.819649 0.1 -nan 0.989949 -0.96 -0.241661 0
1.69823 0.723178 0.243802 0 -0.777996 -0.124004 0 -1 0 -0 0.1 0.763168 0.1 -nan 0.989949 -0.96 -0.241661 0
1.77153 0.661547 0.233137 0 -0.907158 -0.168533 0 -1 0 -0 0.1 0.701425 0.1 -nan 0.989949 -0.96 -0.241661 0
1.83844 0.596283 0.220227 0 -1.04798 -0.219349 0 -1 0 -0 0.1 0.635652 0.1 -nan 0.989949 -0.96 -0.241661 0
1.89863 0.52869 0.205329 0 -1.20368 -0.278333 0 -1 0 -0 0.1 0.567162 0.1 -nan 0.989949 -0.96 -0.241661 0
1.9519 0.460118 0.188741 0 -1.37852 -0.348136 0 -1 0 -0 0.1 0.497324 0.1 -nan 0.989949 -0.96 -0.241661 0
1.99817 0.391936 0.170793 0 -1.57825 -0.432605 0 -1 0 -0 0.1 0.427533 0.1 -nan 0.989949 -0.96 -0.241661 0
2.03752 0.325508 0.151844 0 -1.81087 -0.537528 0 -1 0 -0 0.1 0.359183 0.1 -nan 0.989949 -0.96 -0.241661 0
2.07017 0.262162 0.132272 0 -2.08793 -0.672004 0 -1 0 -0 0.1 0.29364 0.1 -nan 0.989949 -0.96 -0.241661 0
2.09645 0.203165 0.112467 0 -2.42658 -0.851085 0 -1 0 -0 0.1 0.232217 0.1 -nan 0.989949 -0.96 -0.241661 0
2.11685 0.149697 0.0928259 0 -2.85335 -1.10132 0 -1 0 -0 0.1 0.176142 0.1 -nan 0.989949 -0.96 -0.241661 0
2.13195 0.102831 0.0737404 0 -3.41091 -1.4735 0 -1 0 -0 0.1 0.126538 0.1 -nan 0.989949 -0.96 -0.241661 0
2.14245 0.0635082 0.0555918 0 -4.16992 -2.07553 0 -1 0 -0 0.1 0.0844022 0.1 -nan 0.989949 -0.96 -0.241661 0
2.14914 0.0325204 0.0387424 0 -5.2427 -3.17077 0 -1 0 -0 0.1 0.0505821 0.1 -nan 0.989949 -0.96 -0.241661 0
2.1529 0.0104989 0.0235288 0 -6.7155 -5.52512 0 -1 0 -0 0.1 0.0257649 0.1 -nan 0.989949 -0.96 -0.241661 0
2.15464 -0.00209366 0.0102574 0 -7.38137 -11.5999 0 -1 0 0 0.1 0.0104689 0.1 -nan 0.989949 -0.96 -0.241661 0
2.15533 -0.00497525 -0.000778105 0 3.96178 -19.4799 0 -1 0 0 0.1 0.00503573 0.1 -nan 0.989949 -0.96 -0.241661 0
2.15597 0.00181812 -0.0093179 0 12.2315 -7.6849 0 -1 0 0 0.1 0.00949362 0.1 -nan 0.989949 -0.96 -0.241661 0
2.15754 0.0180697 -0.0152689 0 8.87091 -1.9618 0 -1 0 0 0.1 0.023657 0.1 -nan 0.989949 -0.96 -0.241661 0
2.161 0.0434936 -0.0185292 0 6.33598 -0.40008 0 -1 0 0 0.1 0.0472761 0.1 -nan 0.989949 -0.96 -0.241661 0
